gene_id,gene_name
6348,QSER1
6349,QSOX1
6350,QSOX2
6351,QTRT1
6352,QTRT2
6353,R3HCC1
6354,R3HCC1L
6355,R3HDM1
6356,R3HDM2
6357,R3HDM4
6358,RAB10
6359,RAB11A
6360,RAB11B
6361,RAB11FIP1
6362,RAB11FIP4
6363,RAB12
6364,RAB13
6365,RAB14
6366,RAB18
6367,RAB1A
6368,RAB1B
6369,RAB20
6370,RAB21
6371,RAB22A
6372,RAB23
6373,RAB24
6374,RAB27A
6375,RAB28
6376,RAB2A
6377,RAB2B
6378,RAB30
6379,RAB31
6380,RAB32
6381,RAB35
6382,RAB3GAP1
6383,RAB3GAP2
6384,RAB3IL1
6385,RAB3IP
6386,RAB40B
6387,RAB40C
6388,RAB4A
6389,RAB4B
6390,RAB5A
6391,RAB5B
6392,RAB5C
6393,RAB5IF
6394,RAB6A
6395,RAB7A
6396,RAB8A
6397,RAB8B
6398,RAB9A
6399,RABAC1
6400,RABEP1
6401,RABEP2
6402,RABEPK
6403,RABGAP1
6404,RABGAP1L
6405,RABGEF1
6406,RABGGTA
6407,RABGGTB
6408,RABIF
6409,RABL3
6410,RABL6
6411,RAC1
6412,RAC2
6413,RAC3
6414,RACGAP1
6415,RACK1
6416,RAD1
6417,RAD17
6418,RAD18
6419,RAD21
6420,RAD23A
6421,RAD23B
6422,RAD50
6423,RAD51
6424,RAD51AP1
6425,RAD51B
6426,RAD51C
6427,RAD51D
6428,RAD52
6429,RAD54B
6430,RAD54L
6431,RAD54L2
6432,RAD9A
6433,RAE1
6434,RAF1
6435,RAG1
6436,RAI1
6437,RAI14
6438,RALA
6439,RALB
6440,RALBP1
6441,RALGAPA1
6442,RALGAPB
6443,RALGDS
6444,RALGPS2
6445,RALY
6446,RAMAC
6447,RAN
6448,RANBP1
6449,RANBP10
6450,RANBP2
6451,RANBP3
6452,RANBP6
6453,RANBP9
6454,RANGAP1
6455,RANGRF
6456,RAP1A
6457,RAP1B
6458,RAP1GAP
6459,RAP1GDS1
6460,RAP2A
6461,RAP2B
6462,RAP2C
6463,RAPGEF1
6464,RAPGEF2
6465,RAPGEF6
6466,RARA
6467,RARB
6468,RARG
6469,RARS
6470,RARS2
6471,RASA1
6472,RASA2
6473,RASA3
6474,RASGEF1A
6475,RASGRP2
6476,RASSF1
6477,RASSF3
6478,RASSF5
6479,RASSF7
6480,RAVER1
6481,RAX
6482,RAX2
6483,RB1
6484,RB1CC1
6485,RBAK
6486,RBBP4
6487,RBBP5
6488,RBBP6
6489,RBBP7
6490,RBBP8
6491,RBCK1
6492,RBFA
6493,RBFOX2
6494,RBIS
6495,RBL1
6496,RBL2
6497,RBM10
6498,RBM12
6499,RBM12B
6500,RBM14
6501,RBM15
6502,RBM15B
6503,RBM17
6504,RBM18
6505,RBM19
6506,RBM22
6507,RBM23
6508,RBM25
6509,RBM26
6510,RBM27
6511,RBM28
6512,RBM3
6513,RBM33
6514,RBM34
6515,RBM38
6516,RBM39
6517,RBM4
6518,RBM41
6519,RBM42
6520,RBM45
6521,RBM48
6522,RBM4B
6523,RBM5
6524,RBM6
6525,RBM7
6526,RBM8A
6527,RBMS1
6528,RBMX
6529,RBMX2
6530,RBMXL1
6531,RBP5
6532,RBPJ
6533,RBPJL
6534,RBPMS2
6535,RBX1
6536,RC3H1
6537,RC3H2
6538,RCAN1
6539,RCBTB2
6540,RCC1
6541,RCC1L
6542,RCC2
6543,RCCD1
6544,RCE1
6545,RCHY1
6546,RCL1
6547,RCN1
6548,RCN2
6549,RCN3
6550,RCOR1
6551,RCOR3
6552,RCSD1
6553,RDH10
6554,RDH11
6555,RDH13
6556,RDH14
6557,RDX
6558,RECQL
6559,RECQL4
6560,RECQL5
6561,REEP2
6562,REEP3
6563,REEP4
6564,REEP5
6565,REEP6
6566,REL
6567,RELA
6568,RELB
6569,RELL2
6570,RELN
6571,RELT
6572,RENBP
6573,REPIN1
6574,REPS1
6575,RER1
6576,RERE
6577,RESF1
6578,REST
6579,RETREG2
6580,RETREG3
6581,RETSAT
6582,REV1
6583,REV3L
6584,REX1BD
6585,REXO1
6586,REXO2
6587,REXO4
6588,RFC1
6589,RFC2
6590,RFC3
6591,RFC4
6592,RFC5
6593,RFESD
6594,RFFL
6595,RFK
6596,RFLNB
6597,RFNG
6598,RFPL4B
6599,RFT1
6600,RFWD3
6601,RFX1
6602,RFX2
6603,RFX3
6604,RFX4
6605,RFX5
6606,RFX6
6607,RFX7
6608,RFX8
6609,RFXANK
6610,RFXAP
6611,RGCC
6612,RGL1
6613,RGL2
6614,RGP1
6615,RGPD6
6616,RGS10
6617,RGS14
6618,RGS16
6619,RGS19
6620,RGS2
6621,RGS20
6622,RHAG
6623,RHBDD1
6624,RHBDD2
6625,RHBDD3
6626,RHCE
6627,RHD
6628,RHEB
6629,RHEBL1
6630,RHNO1
6631,RHOA
6632,RHOBTB1
6633,RHOBTB3
6634,RHOC
6635,RHOG
6636,RHOH
6637,RHOQ
6638,RHOT1
6639,RHOT2
6640,RHOXF1
6641,RHOXF2
6642,RHOXF2B
6643,RHPN1
6644,RIC8A
6645,RICTOR
6646,RIDA
6647,RIF1
6648,RILP
6649,RILPL2
6650,RIMBP2
6651,RIMKLB
6652,RING1
6653,RINT1
6654,RIOK1
6655,RIOK2
6656,RIOK3
6657,RIOX1
6658,RIOX2
6659,RIPK1
6660,RIPK2
6661,RIPOR1
6662,RIPOR3
6663,RIT1
6664,RLF
6665,RLIM
6666,RMDN1
6667,RMDN3
6668,RMI1
6669,RMI2
6670,RMND1
6671,RMND5A
6672,RMND5B
6673,RNASE1
6674,RNASEH1
6675,RNASEH2A
6676,RNASEH2B
6677,RNASEH2C
6678,RNASEK
6679,RNASET2
6680,RND2
6681,RNF10
6682,RNF103
6683,RNF11
6684,RNF111
6685,RNF113A
6686,RNF114
6687,RNF115
6688,RNF121
6689,RNF123
6690,RNF125
6691,RNF126
6692,RNF13
6693,RNF130
6694,RNF138
6695,RNF139
6696,RNF14
6697,RNF141
6698,RNF144A
6699,RNF145
6700,RNF146
6701,RNF149
6702,RNF157
6703,RNF165
6704,RNF166
6705,RNF167
6706,RNF168
6707,RNF169
6708,RNF170
6709,RNF181
6710,RNF182
6711,RNF185
6712,RNF187
6713,RNF19A
6714,RNF19B
6715,RNF2
6716,RNF20
6717,RNF207
6718,RNF208
6719,RNF213
6720,RNF214
6721,RNF216
6722,RNF217
6723,RNF220
6724,RNF24
6725,RNF25
6726,RNF26
6727,RNF31
6728,RNF34
6729,RNF4
6730,RNF40
6731,RNF41
6732,RNF44
6733,RNF5
6734,RNF6
6735,RNF7
6736,RNF8
6737,RNFT1
6738,RNFT2
6739,RNGTT
6740,RNH1
6741,RNMT
6742,RNPC3
6743,RNPEP
6744,RNPEPL1
6745,RNPS1
6746,RO60
6747,ROCK1
6748,ROCK2
6749,ROGDI
6750,ROMO1
6751,ROR2
6752,RORA
6753,RORB
6754,RORC
6755,RP9
6756,RPA1
6757,RPA2
6758,RPA3
6759,RPAIN
6760,RPAP1
6761,RPAP2
6762,RPAP3
6763,RPE
6764,RPF1
6765,RPF2
6766,RPGR
6767,RPGRIP1L
6768,RPIA
6769,RPL10
6770,RPL10A
6771,RPL11
6772,RPL12
6773,RPL13
6774,RPL13A
6775,RPL14
6776,RPL15
6777,RPL17
6778,RPL18
6779,RPL18A
6780,RPL19
6781,RPL21
6782,RPL22
6783,RPL22L1
6784,RPL23
6785,RPL23A
6786,RPL24
6787,RPL26
6788,RPL26L1
6789,RPL27
6790,RPL27A
6791,RPL28
6792,RPL29
6793,RPL3
6794,RPL30
6795,RPL31
6796,RPL32
6797,RPL34
6798,RPL35
6799,RPL35A
6800,RPL36
6801,RPL36A
6802,RPL36AL
6803,RPL37
6804,RPL37A
6805,RPL38
6806,RPL39
6807,RPL39L
6808,RPL4
6809,RPL41
6810,RPL5
6811,RPL6
6812,RPL7
6813,RPL7A
6814,RPL7L1
6815,RPL8
6816,RPL9
6817,RPLP0
6818,RPLP1
6819,RPLP2
6820,RPN1
6821,RPN2
6822,RPP14
6823,RPP21
6824,RPP25
6825,RPP25L
6826,RPP30
6827,RPP38
6828,RPP40
6829,RPRD1A
6830,RPRD1B
6831,RPRD2
6832,RPS10
6833,RPS11
6834,RPS12
6835,RPS13
6836,RPS14
6837,RPS15
6838,RPS15A
6839,RPS16
6840,RPS17
6841,RPS18
6842,RPS19
6843,RPS19BP1
6844,RPS2
6845,RPS20
6846,RPS21
6847,RPS23
6848,RPS24
6849,RPS25
6850,RPS26
6851,RPS27
6852,RPS27A
6853,RPS27L
6854,RPS28
6855,RPS29
6856,RPS3
6857,RPS3A
6858,RPS4X
6859,RPS5
6860,RPS6
6861,RPS6KA1
6862,RPS6KA3
6863,RPS6KA4
6864,RPS6KB1
6865,RPS6KB2
6866,RPS6KC1
6867,RPS6KL1
6868,RPS7
6869,RPS8
6870,RPS9
6871,RPSA
6872,RPTOR
6873,RPUSD1
6874,RPUSD2
6875,RPUSD3
6876,RPUSD4
6877,RRAGA
6878,RRAGB
6879,RRAGC
6880,RRAGD
6881,RRAS
6882,RRAS2
6883,RRBP1
6884,RREB1
6885,RRM1
6886,RRM2
6887,RRM2B
6888,RRN3
6889,RRNAD1
6890,RRP1
6891,RRP12
6892,RRP15
6893,RRP1B
6894,RRP36
6895,RRP7A
6896,RRP8
6897,RRP9
6898,RRS1
6899,RSAD1
6900,RSBN1
6901,RSBN1L
6902,RSC1A1
6903,RSF1
6904,RSKR
6905,RSL1D1
6906,RSL24D1
6907,RSPRY1
6908,RSRC1
6909,RSRC2
6910,RSU1
6911,RTCA
6912,RTCB
6913,RTEL1
6914,RTF1
6915,RTF2
6916,RTKN2
6917,RTL10
6918,RTL8A
6919,RTN2
6920,RTN3
6921,RTN4
6922,RTN4IP1
6923,RTRAF
6924,RTTN
6925,RUFY1
6926,RUFY2
6927,RUFY3
6928,RUNDC1
6929,RUNX1
6930,RUNX1T1
6931,RUNX2
6932,RUNX3
6933,RUSC1
6934,RUVBL1
6935,RUVBL2
6936,RWDD1
6937,RWDD2B
6938,RWDD3
6939,RWDD4
6940,RXRA
6941,RXRB
6942,RXRG
6943,RXYLT1
6944,RYBP
6945,RYK
6946,S100A1
6947,S100A10
6948,S100A11
6949,S100A13
6950,S100A4
6951,S100A6
6952,S100P
6953,S100PBP
6954,S1PR2
6955,SAAL1
6956,SAC3D1
6957,SACM1L
6958,SACS
6959,SAE1
6960,SAFB
6961,SAFB2
6962,SAGE1
6963,SALL1
6964,SALL2
6965,SALL3
6966,SALL4
6967,SAMD1
6968,SAMD4B
6969,SAMHD1
6970,SAMM50
6971,SAMSN1
6972,SAP130
6973,SAP18
6974,SAP30
6975,SAP30BP
6976,SAP30L
6977,SAPCD2
6978,SAR1A
6979,SAR1B
6980,SARM1
6981,SARNP
6982,SARS
6983,SARS2
6984,SART1
6985,SART3
6986,SASH1
6987,SASS6
6988,SAT1
6989,SAT2
6990,SATB1
6991,SATB2
6992,SAV1
6993,SAYSD1
6994,SBDS
6995,SBF1
6996,SBNO1
6997,SBNO2
6998,SC5D
6999,SCAF1
7000,SCAF11
7001,SCAF4
7002,SCAF8
7003,SCAI
7004,SCAMP1
7005,SCAMP2
7006,SCAMP3
7007,SCAMP4
7008,SCAND1
7009,SCAP
7010,SCAPER
7011,SCARB1
7012,SCARB2
7013,SCCPDH
7014,SCD
7015,SCFD1
7016,SCFD2
7017,SCG3
7018,SCIN
7019,SCLT1
7020,SCLY
7021,SCMH1
7022,SCML2
7023,SCML4
7024,SCNM1
7025,SCO1
7026,SCO2
7027,SCOC
7028,SCP2
7029,SCRIB
7030,SCRN2
7031,SCRN3
7032,SCRT1
7033,SCRT2
7034,SCYL1
7035,SCYL2
7036,SDAD1
7037,SDC1
7038,SDC3
7039,SDCBP
7040,SDCCAG8
7041,SDE2
7042,SDF2
7043,SDF2L1
7044,SDF4
7045,SDHA
7046,SDHAF1
7047,SDHAF2
7048,SDHB
7049,SDHC
7050,SDHD
7051,SDR39U1
7052,SDSL
7053,SEBOX
7054,SEC11A
7055,SEC11C
7056,SEC13
7057,SEC14L1
7058,SEC16A
7059,SEC22A
7060,SEC22B
7061,SEC22C
7062,SEC23A
7063,SEC23B
7064,SEC23IP
7065,SEC24A
7066,SEC24B
7067,SEC24C
7068,SEC24D
7069,SEC31A
7070,SEC61A1
7071,SEC61B
7072,SEC61G
7073,SEC62
7074,SEC63
7075,SECISBP2
7076,SECISBP2L
7077,SEH1L
7078,SEL1L
7079,SEL1L3
7080,SELENBP1
7081,SELENOF
7082,SELENOH
7083,SELENOI
7084,SELENOK
7085,SELENOM
7086,SELENOO
7087,SELENOP
7088,SELENOS
7089,SELENOT
7090,SELENOW
7091,SELPLG
7092,SEMA3C
7093,SEMA4B
7094,SEMA4C
7095,SENP1
7096,SENP2
7097,SENP3
7098,SENP5
7099,SENP6
7100,SENP7
7101,SEPHS1
7102,SEPHS2
7103,SEPSECS
7104,SEPTIN1
7105,SEPTIN11
7106,SEPTIN2
7107,SEPTIN5
7108,SEPTIN6
7109,SEPTIN7
7110,SEPTIN8
7111,SEPTIN9
7112,SERAC1
7113,SERBP1
7114,SERF1B
7115,SERF2
7116,SERGEF
7117,SERHL2
7118,SERINC1
7119,SERINC3
7120,SERP1
7121,SERPINB1
7122,SERPINB6
7123,SERPINB9
7124,SERPINF1
7125,SERPING1
7126,SERPINH1
7127,SERTAD1
7128,SERTAD2
7129,SERTAD3
7130,SESN1
7131,SESN2
7132,SET
7133,SETBP1
7134,SETD1A
7135,SETD1B
7136,SETD2
7137,SETD3
7138,SETD4
7139,SETD5
7140,SETD6
7141,SETD7
7142,SETD9
7143,SETDB1
7144,SETDB2
7145,SETMAR
7146,SETX
7147,SEZ6L2
7148,SF1
7149,SF3A1
7150,SF3A2
7151,SF3A3
7152,SF3B1
7153,SF3B2
7154,SF3B3
7155,SF3B4
7156,SF3B5
7157,SFI1
7158,SFMBT1
7159,SFPQ
7160,SFSWAP
7161,SFT2D1
7162,SFT2D2
7163,SFT2D3
7164,SFXN1
7165,SFXN2
7166,SFXN4
7167,SFXN5
7168,SGK1
7169,SGK3
7170,SGMS1
7171,SGO1
7172,SGO2
7173,SGPL1
7174,SGPP1
7175,SGSH
7176,SGSM2
7177,SGSM3
7178,SGTA
7179,SGTB
7180,SH2B1
7181,SH2B3
7182,SH2D2A
7183,SH2D3A
7184,SH3BGR
7185,SH3BGRL
7186,SH3BGRL2
7187,SH3BGRL3
7188,SH3BP1
7189,SH3BP2
7190,SH3BP5
7191,SH3BP5L
7192,SH3GL1
7193,SH3GL3
7194,SH3GLB1
7195,SH3GLB2
7196,SH3KBP1
7197,SH3RF1
7198,SHARPIN
7199,SHB
7200,SHC1
7201,SHCBP1
7202,SHFL
7203,SHISA5
7204,SHKBP1
7205,SHLD1
7206,SHLD2
7207,SHMT1
7208,SHMT2
7209,SHOC2
7210,SHOX
7211,SHOX2
7212,SHPK
7213,SHPRH
7214,SHQ1
7215,SHROOM1
7216,SIAH1
7217,SIAH2
7218,SIGIRR
7219,SIGLEC14
7220,SIGMAR1
7221,SIK3
7222,SIKE1
7223,SIL1
7224,SIM1
7225,SIM2
7226,SIMC1
7227,SIN3A
7228,SIN3B
7229,SINHCAF
7230,SIPA1
7231,SIRT1
7232,SIRT2
7233,SIRT3
7234,SIRT5
7235,SIRT6
7236,SIRT7
7237,SIVA1
7238,SIX1
7239,SIX2
7240,SIX3
7241,SIX4
7242,SIX5
7243,SIX6
7244,SKA1
7245,SKA2
7246,SKA3
7247,SKAP2
7248,SKI
7249,SKIL
7250,SKIV2L
7251,SKOR1
7252,SKOR2
7253,SKP1
7254,SKP2
7255,SLAIN2
7256,SLBP
7257,SLC10A3
7258,SLC10A4
7259,SLC10A7
7260,SLC11A2
7261,SLC12A2
7262,SLC12A4
7263,SLC12A5
7264,SLC12A7
7265,SLC12A9
7266,SLC13A3
7267,SLC15A4
7268,SLC16A1
7269,SLC16A5
7270,SLC16A9
7271,SLC17A5
7272,SLC18B1
7273,SLC19A1
7274,SLC19A2
7275,SLC1A4
7276,SLC1A5
7277,SLC20A1
7278,SLC20A2
7279,SLC22A23
7280,SLC25A1
7281,SLC25A10
7282,SLC25A11
7283,SLC25A12
7284,SLC25A13
7285,SLC25A14
7286,SLC25A15
7287,SLC25A16
7288,SLC25A17
7289,SLC25A19
7290,SLC25A20
7291,SLC25A21
7292,SLC25A22
7293,SLC25A23
7294,SLC25A24
7295,SLC25A25
7296,SLC25A26
7297,SLC25A28
7298,SLC25A29
7299,SLC25A3
7300,SLC25A32
7301,SLC25A33
7302,SLC25A36
7303,SLC25A37
7304,SLC25A38
7305,SLC25A39
7306,SLC25A4
7307,SLC25A41
7308,SLC25A42
7309,SLC25A44
7310,SLC25A46
7311,SLC25A5
7312,SLC25A51
7313,SLC25A53
7314,SLC25A6
7315,SLC26A6
7316,SLC27A2
7317,SLC27A4
7318,SLC27A5
7319,SLC29A1
7320,SLC29A2
7321,SLC2A1
7322,SLC2A11
7323,SLC2A13
7324,SLC2A3
7325,SLC2A4RG
7326,SLC2A8
7327,SLC30A1
7328,SLC30A5
7329,SLC30A6
7330,SLC30A7
7331,SLC30A9
7332,SLC31A1
7333,SLC33A1
7334,SLC35A1
7335,SLC35A2
7336,SLC35A3
7337,SLC35A4
7338,SLC35B1
7339,SLC35B2
7340,SLC35B3
7341,SLC35B4
7342,SLC35C2
7343,SLC35D1
7344,SLC35D2
7345,SLC35E1
7346,SLC35E2B
7347,SLC35E3
7348,SLC35F2
7349,SLC35F5
7350,SLC35F6
7351,SLC35G1
7352,SLC35G2
7353,SLC35G6
7354,SLC37A1
7355,SLC37A3
7356,SLC37A4
7357,SLC38A1
7358,SLC38A10
7359,SLC38A2
7360,SLC38A5
7361,SLC38A6
7362,SLC38A7
7363,SLC38A9
7364,SLC39A1
7365,SLC39A10
7366,SLC39A11
7367,SLC39A13
7368,SLC39A14
7369,SLC39A3
7370,SLC39A4
7371,SLC39A6
7372,SLC39A7
7373,SLC39A8
7374,SLC39A9
7375,SLC3A2
7376,SLC40A1
7377,SLC41A3
7378,SLC43A1
7379,SLC43A3
7380,SLC44A2
7381,SLC44A4
7382,SLC45A4
7383,SLC48A1
7384,SLC4A1
7385,SLC4A1AP
7386,SLC4A2
7387,SLC4A5
7388,SLC4A7
7389,SLC50A1
7390,SLC52A2
7391,SLC5A3
7392,SLC5A6
7393,SLC66A1
7394,SLC66A2
7395,SLC66A3
7396,SLC6A19
7397,SLC6A6
7398,SLC6A8
7399,SLC6A9
7400,SLC7A1
7401,SLC7A11
7402,SLC7A5
7403,SLC7A6
7404,SLC7A6OS
7405,SLC7A8
7406,SLC8B1
7407,SLC9A3R1
7408,SLC9A3R2
7409,SLC9A6
7410,SLC9B1
7411,SLC9B2
7412,SLCO4A1
7413,SLIRP
7414,SLK
7415,SLMAP
7416,SLTM
7417,SLU7
7418,SLX1A
7419,SLX4IP
7420,SMAD1
7421,SMAD2
7422,SMAD3
7423,SMAD4
7424,SMAD5
7425,SMAD6
7426,SMAD9
7427,SMAGP
7428,SMAP1
7429,SMAP2
7430,SMARCA1
7431,SMARCA2
7432,SMARCA4
7433,SMARCA5
7434,SMARCAD1
7435,SMARCAL1
7436,SMARCB1
7437,SMARCC1
7438,SMARCC2
7439,SMARCD1
7440,SMARCD2
7441,SMARCD3
7442,SMARCE1
7443,SMC1A
7444,SMC2
7445,SMC3
7446,SMC4
7447,SMC5
7448,SMC6
7449,SMCHD1
7450,SMCO4
7451,SMDT1
7452,SMEK1
7453,SMG1
7454,SMG5
7455,SMG6
7456,SMG7
7457,SMG8
7458,SMG9
7459,SMIM1
7460,SMIM10
7461,SMIM12
7462,SMIM13
7463,SMIM14
7464,SMIM15
7465,SMIM19
7466,SMIM20
7467,SMIM29
7468,SMIM3
7469,SMIM4
7470,SMIM7
7471,SMIM8
7472,SMN2
7473,SMNDC1
7474,SMPD2
7475,SMPD4
7476,SMS
7477,SMTN
7478,SMU1
7479,SMUG1
7480,SMURF1
7481,SMURF2
7482,SMYD2
7483,SMYD3
7484,SMYD4
7485,SMYD5
7486,SNAI1
7487,SNAI2
7488,SNAI3
7489,SNAP23
7490,SNAP29
7491,SNAP47
7492,SNAPC1
7493,SNAPC2
7494,SNAPC3
7495,SNAPC4
7496,SNAPC5
7497,SNAPIN
7498,SNCB
7499,SNCG
7500,SND1
7501,SNF8
7502,SNIP1
7503,SNRK
7504,SNRNP200
7505,SNRNP25
7506,SNRNP27
7507,SNRNP35
7508,SNRNP40
7509,SNRNP48
7510,SNRNP70
7511,SNRPA
7512,SNRPA1
7513,SNRPB
7514,SNRPB2
7515,SNRPC
7516,SNRPD1
7517,SNRPD2
7518,SNRPD3
7519,SNRPE
7520,SNRPF
7521,SNRPG
7522,SNTA1
7523,SNTB2
7524,SNUPN
7525,SNW1
7526,SNX1
7527,SNX10
7528,SNX11
7529,SNX12
7530,SNX13
7531,SNX14
7532,SNX15
7533,SNX17
7534,SNX19
7535,SNX2
7536,SNX24
7537,SNX25
7538,SNX27
7539,SNX29
7540,SNX3
7541,SNX33
7542,SNX4
7543,SNX5
7544,SNX6
7545,SNX8
7546,SNX9
7547,SOAT1
7548,SOCS1
7549,SOCS2
7550,SOCS3
7551,SOCS4
7552,SOD1
7553,SOD2
7554,SOGA1
7555,SOHLH1
7556,SOHLH2
7557,SON
7558,SORBS3
7559,SORD
7560,SORT1
7561,SOS1
7562,SOSTDC1
7563,SOX1
7564,SOX10
7565,SOX11
7566,SOX12
7567,SOX13
7568,SOX14
7569,SOX15
7570,SOX17
7571,SOX18
7572,SOX2
7573,SOX21
7574,SOX3
7575,SOX30
7576,SOX4
7577,SOX5
7578,SOX6
7579,SOX8
7580,SOX9
7581,SP1
7582,SP100
7583,SP110
7584,SP140
7585,SP140L
7586,SP2
7587,SP3
7588,SP4
7589,SP5
7590,SP6
7591,SP7
7592,SP8
7593,SP9
7594,SPA17
7595,SPAG5
7596,SPAG7
7597,SPAG9
7598,SPARC
7599,SPART
7600,SPAST
7601,SPATA22
7602,SPATA24
7603,SPATA2L
7604,SPATA33
7605,SPATA5
7606,SPATA5L1
7607,SPATC1L
7608,SPATS2
7609,SPATS2L
7610,SPC24
7611,SPC25
7612,SPCS1
7613,SPCS2
7614,SPCS3
7615,SPDEF
7616,SPDL1
7617,SPDYC
7618,SPDYE2
7619,SPECC1
7620,SPECC1L
7621,SPEG
7622,SPEN
7623,SPG11
7624,SPG21
7625,SPG7
7626,SPHK1
7627,SPHK2
7628,SPI1
7629,SPIB
7630,SPIC
7631,SPICE1
7632,SPIDR
7633,SPIN1
7634,SPIN2B
7635,SPIN4
7636,SPINDOC
7637,SPINT2
7638,SPIRE1
7639,SPN
7640,SPNS1
7641,SPOP
7642,SPOUT1
7643,SPPL2A
7644,SPPL2B
7645,SPPL3
7646,SPR
7647,SPRED1
7648,SPRED2
7649,SPRTN
7650,SPRY1
7651,SPRY2
7652,SPRY4
7653,SPRYD3
7654,SPRYD4
7655,SPRYD7
7656,SPSB2
7657,SPSB3
7658,SPTA1
7659,SPTAN1
7660,SPTB
7661,SPTBN1
7662,SPTBN2
7663,SPTLC1
7664,SPTLC2
7665,SPTSSA
7666,SPTY2D1
7667,SPZ1
7668,SQLE
7669,SQSTM1
7670,SRA1
7671,SRBD1
7672,SRCAP
7673,SRD5A1
7674,SRD5A3
7675,SREBF1
7676,SREBF2
7677,SREK1
7678,SREK1IP1
7679,SRF
7680,SRFBP1
7681,SRGAP2
7682,SRGN
7683,SRI
7684,SRM
7685,SRP14
7686,SRP19
7687,SRP54
7688,SRP68
7689,SRP72
7690,SRP9
7691,SRPK1
7692,SRPK2
7693,SRPRB
7694,SRR
7695,SRRD
7696,SRRM1
7697,SRRM2
7698,SRRT
7699,SRSF1
7700,SRSF10
7701,SRSF11
7702,SRSF2
7703,SRSF3
7704,SRSF4
7705,SRSF5
7706,SRSF6
7707,SRSF7
7708,SRSF8
7709,SRSF9
7710,SRXN1
7711,SRY
7712,SS18
7713,SS18L1
7714,SS18L2
7715,SSB
7716,SSBP1
7717,SSBP2
7718,SSBP3
7719,SSBP4
7720,SSH2
7721,SSNA1
7722,SSR1
7723,SSR2
7724,SSR3
7725,SSR4
7726,SSRP1
7727,SSU72
7728,SSX1
7729,SSX2IP
7730,SSX3
7731,SSX4
7732,ST13
7733,ST18
7734,ST3GAL2
7735,ST3GAL4
7736,ST6GAL1
7737,ST6GALNAC1
7738,ST6GALNAC4
7739,ST6GALNAC6
7740,ST7
7741,ST7L
7742,STAC3
7743,STAG1
7744,STAG2
7745,STAM
7746,STAM2
7747,STAMBP
7748,STAP2
7749,STAR
7750,STARD10
7751,STARD3
7752,STARD3NL
7753,STARD4
7754,STARD7
7755,STARD8
7756,STAT1
7757,STAT2
7758,STAT3
7759,STAT4
7760,STAT5A
7761,STAT5B
7762,STAT6
7763,STAU1
7764,STAU2
7765,STC2
7766,STEAP1B
7767,STEAP3
7768,STIL
7769,STIM1
7770,STIM2
7771,STIP1
7772,STK11
7773,STK11IP
7774,STK16
7775,STK17A
7776,STK17B
7777,STK19
7778,STK24
7779,STK25
7780,STK3
7781,STK32C
7782,STK35
7783,STK38
7784,STK38L
7785,STK4
7786,STK40
7787,STMN1
7788,STMN3
7789,STMP1
7790,STN1
7791,STOM
7792,STOML1
7793,STOML2
7794,STON2
7795,STPG1
7796,STRADA
7797,STRADB
7798,STRAP
7799,STRBP
7800,STRIP1
7801,STRIP2
7802,STRN
7803,STRN3
7804,STRN4
7805,STT3A
7806,STT3B
7807,STUB1
7808,STX10
7809,STX12
7810,STX16
7811,STX17
7812,STX18
7813,STX1A
7814,STX1B
7815,STX2
7816,STX3
7817,STX4
7818,STX5
7819,STX6
7820,STX7
7821,STX8
7822,STXBP1
7823,STXBP2
7824,STXBP3
7825,STXBP4
7826,STXBP5
7827,STXBP6
7828,STYX
7829,STYXL1
7830,SUB1
7831,SUCLA2
7832,SUCLG1
7833,SUCLG2
7834,SUCO
7835,SUDS3
7836,SUGP1
7837,SUGP2
7838,SUGT1
7839,SULT1A1
7840,SULT1A3
7841,SUMF2
7842,SUMO1
7843,SUMO2
7844,SUMO3
7845,SUN1
7846,SUN2
7847,SUOX
7848,SUPT16H
7849,SUPT20H
7850,SUPT3H
7851,SUPT4H1
7852,SUPT5H
7853,SUPT6H
7854,SUPT7L
7855,SUPV3L1
7856,SURF1
7857,SURF2
7858,SURF4
7859,SURF6
7860,SUSD1
7861,SUSD3
7862,SUV39H1
7863,SUV39H2
7864,SUZ12
7865,SVIP
7866,SWI5
7867,SWSAP1
7868,SYAP1
7869,SYCE1
7870,SYCP2
7871,SYCP2L
7872,SYF2
7873,SYK
7874,SYMPK
7875,SYNC
7876,SYNCRIP
7877,SYNGR1
7878,SYNGR2
7879,SYNGR3
7880,SYNJ1
7881,SYNJ2
7882,SYNJ2BP
7883,SYNRG
7884,SYP
7885,SYPL1
7886,SYPL2
7887,SYS1
7888,SYT5
7889,SYTL4
7890,SYVN1
7891,SZT2
7892,TAB1
7893,TAB2
7894,TAB3
7895,TAC3
7896,TACC1
7897,TACC3
7898,TACO1
7899,TADA1
7900,TADA2A
7901,TADA2B
7902,TADA3
7903,TAF1
7904,TAF10
7905,TAF11
7906,TAF12
7907,TAF13
7908,TAF15
7909,TAF1A
7910,TAF1B
7911,TAF1C
7912,TAF1D
7913,TAF2
7914,TAF3
7915,TAF4B
7916,TAF5
7917,TAF5L
7918,TAF6
7919,TAF6L
7920,TAF7
7921,TAF8
7922,TAF9
7923,TAF9B
7924,TAFA2
7925,TAGLN2
7926,TAL1
7927,TAL2
7928,TALDO1
7929,TAMM41
7930,TANGO2
7931,TANGO6
7932,TANK
7933,TAOK1
